Date,Open,High,Low,Close,Adj Close,Volume
2009-12-16,6.361546993255615,6.616199016571045,6.190192222595215,6.399625778198242,6.346218109130859,18290050
2009-12-17,6.306807994842529,6.366306781768799,5.878420829772949,5.942678928375244,5.893084526062012,21764945
2009-12-18,5.735626220703125,5.842721939086914,5.635669231414795,5.807024002075195,5.758561611175537,19048476
2009-12-21,5.802264213562012,5.9926581382751465,5.783224105834961,5.876040935516357,5.827003002166748,14673974
2009-12-22,5.842721939086914,5.883181095123291,5.426235198974609,5.426235198974609,5.380950450897217,16059730
2009-12-23,5.366736888885498,5.9688591957092285,5.333417892456055,5.9688591957092285,5.919046401977539,22706990
2009-12-24,6.187811851501465,6.566221237182617,6.075954914093018,6.566221237182617,6.511423110961914,44492486
2009-12-25,6.616199016571045,6.663797855377197,6.39724588394165,6.501962184906006,6.447700500488281,32243414
2009-12-28,6.39724588394165,6.630478858947754,6.375825881958008,6.582880020141602,6.527943134307861,21214088
2009-12-29,6.568600177764893,7.182621955871582,6.4329447746276855,6.901790142059326,6.844191551208496,36788413
2009-12-30,6.7851738929748535,6.868471145629883,6.532901763916016,6.544801235198975,6.490181922912598,26233988
2009-12-31,6.521001815795898,6.854191780090332,6.39724588394165,6.521001815795898,6.466580867767334,21397287
2010-01-04,6.521001815795898,6.735195159912109,6.516242027282715,6.6066789627075195,6.551543235778809,14351275
2010-01-05,6.601919174194336,6.644758224487305,6.428184986114502,6.592400074005127,6.537383556365967,13880252
2010-01-06,6.618578910827637,6.887510776519775,6.547181129455566,6.639997959136963,6.5845842361450195,22450260
2010-01-07,6.530521869659424,6.635238170623779,6.330607891082764,6.371066093444824,6.317896366119385,17531203
2010-01-08,6.306807994842529,6.604299068450928,6.235411167144775,6.471023082733154,6.417019367218018,15019362
2010-01-11,6.3782057762146,6.6614179611206055,6.259210109710693,6.471023082733154,6.417019367218018,14125217
2010-01-12,6.471023082733154,6.471023082733154,6.471023082733154,6.471023082733154,6.417019367218018,0
2010-01-13,6.402005195617676,6.9493889808654785,6.3425068855285645,6.735195159912109,6.678986549377441,30942534
2010-01-14,6.697116851806641,6.735195159912109,6.473402976989746,6.699495792388916,6.643585205078125,19964470
2010-01-15,6.782793998718262,6.939868927001953,6.668557167053223,6.716156005859375,6.660106182098389,14977764
2010-01-18,6.687596797943115,6.687596797943115,6.521001815795898,6.654277801513672,6.598744869232178,13773526
2010-01-19,6.6614179611206055,6.687596797943115,6.4972028732299805,6.4972028732299805,6.442980766296387,15815185
2010-01-20,6.4972028732299805,6.590020179748535,6.068816184997559,6.142592906951904,6.091330051422119,17956426
2010-01-21,6.147353172302246,6.330607891082764,6.144972801208496,6.223511219024658,6.171573162078857,7284674
2010-01-22,6.221130847930908,6.221130847930908,5.716586112976074,5.902221202850342,5.852964401245117,9978033
2010-01-25,5.914120197296143,6.045015811920166,5.795124053955078,5.8117828369140625,5.763280868530273,5577059
2010-01-26,5.902221202850342,5.914120197296143,5.573791027069092,5.638049125671387,5.590997219085693,5998501
2010-01-27,5.638049125671387,5.754664897918701,5.5238118171691895,5.685647010803223,5.638197898864746,6019089
2010-01-28,5.699926853179932,5.909359931945801,5.595210075378418,5.847482204437256,5.79868221282959,7667459
2010-01-29,5.776083946228027,5.930779933929443,5.711825847625732,5.759425163269043,5.711359977722168,7530480
2010-02-01,5.754664897918701,5.795124053955078,5.4857330322265625,5.530951976776123,5.484793663024902,6326662
2010-02-02,5.533331871032715,5.661848068237305,5.430994987487793,5.46907377243042,5.423431396484375,4629068
2010-02-03,5.592830181121826,6.0164570808410645,5.450034141540527,6.0164570808410645,5.96624755859375,21405270
2010-02-04,6.128314018249512,6.4972028732299805,6.080715179443359,6.292529106140137,6.240015029907227,33337985
2010-02-05,6.068816184997559,6.563840866088867,5.92363977432251,6.1782917976379395,6.1267313957214355,22266641
2010-02-08,6.056916236877441,6.087854862213135,5.780844211578369,5.818922996520996,5.770361423492432,10870917
2010-02-09,5.6642279624938965,5.902221202850342,5.659468173980713,5.680887222290039,5.633477687835693,7815362
2010-02-10,5.709445953369141,5.809402942657471,5.552371025085449,5.718966007232666,5.671238422393799,8373783
2010-02-11,5.6404290199279785,5.6404290199279785,5.416715145111084,5.473834037780762,5.428152084350586,27999587
2010-02-12,5.4762139320373535,5.685647010803223,5.426235198974609,5.676126956939697,5.628757476806641,16680337
2010-02-22,5.878420829772949,6.092615127563477,5.716586112976074,5.918879985809326,5.8694844245910645,29773591
2010-02-23,5.878420829772949,6.171152114868164,5.678506851196289,6.045015811920166,5.994566917419434,32746790
2010-02-24,5.935540199279785,6.1164140701293945,5.890320777893066,6.083095073699951,6.0323286056518555,20373726
2010-02-25,6.087854862213135,6.582880020141602,6.085474967956543,6.268730163574219,6.216414451599121,31217332
2010-02-26,6.283009052276611,6.387725830078125,6.187811851501465,6.242549896240234,6.190453052520752,18708970
2010-03-01,6.223511219024658,6.387725830078125,6.07119607925415,6.25206995010376,6.199893474578857,22636820
2010-03-02,6.25206995010376,6.349647045135498,6.07119607925415,6.087854862213135,6.037048816680908,20278765
2010-03-03,6.073575019836426,6.171152114868164,5.956958770751953,6.121173858642578,6.070089817047119,13918909
2010-03-04,6.137833118438721,6.39724588394165,6.135454177856445,6.285388946533203,6.232934474945068,36033444
2010-03-05,6.285388946533203,6.368687152862549,6.104515075683594,6.187811851501465,6.136171340942383,19266970
2010-03-08,6.218750953674316,6.323468208312988,6.1402130126953125,6.223511219024658,6.171573162078857,15313489
2010-03-09,6.328227996826172,6.416285037994385,6.223511219024658,6.3353681564331055,6.282496929168701,26315923
2010-03-10,6.2806291580200195,6.330607891082764,6.068816184997559,6.302049160003662,6.24945592880249,20123298
2010-03-11,6.316328048706055,6.3353681564331055,6.118793964385986,6.159253120422363,6.107851028442383,12191966
2010-03-12,6.202092170715332,6.663797855377197,6.202092170715332,6.392486095428467,6.339137554168701,48514075
2010-03-15,6.306807994842529,6.363926887512207,6.1164140701293945,6.230650901794434,6.178653240203857,17169848
2010-03-16,6.254449844360352,6.2806291580200195,6.037877082824707,6.12593412399292,6.07481050491333,14375225
2010-03-17,6.135454177856445,6.411524772644043,6.118793964385986,6.323468208312988,6.27069616317749,20611548
2010-03-18,6.283009052276611,6.306807994842529,6.211610794067383,6.235411167144775,6.183373928070068,13144515
2010-03-19,6.235411167144775,6.299668788909912,6.171152114868164,6.25206995010376,6.199893474578857,10039379
2010-03-22,6.259210109710693,6.416285037994385,6.259210109710693,6.347267150878906,6.294296741485596,15918549
2010-03-23,6.354406833648682,6.65189790725708,6.354406833648682,6.4972028732299805,6.442980766296387,34157757
2010-03-24,6.492443084716797,6.758995056152344,6.4591240882873535,6.544801235198975,6.490181922912598,30163098
2010-03-25,6.544801235198975,6.544801235198975,6.544801235198975,6.544801235198975,6.490181922912598,0
2010-03-26,6.544801235198975,6.568600177764893,6.187811851501465,6.566221237182617,6.511423110961914,17000935
2010-03-29,6.578120231628418,6.601919174194336,6.430564880371094,6.449604034423828,6.395779132843018,16731599
2010-03-30,6.449604034423828,6.568600177764893,6.3782057762146,6.509101867675781,6.454780578613281,12450377
2010-03-31,6.544801235198975,6.566221237182617,6.428184986114502,6.463883876800537,6.409939765930176,12307935
2010-04-01,6.437704086303711,6.544801235198975,6.375825881958008,6.542420864105225,6.487821102142334,21238458
2010-04-02,6.4972028732299805,6.532901763916016,6.413905143737793,6.430564880371094,6.376898288726807,11223449
2010-04-06,6.430564880371094,6.735195159912109,6.402005195617676,6.6233391761779785,6.568064212799072,26568872
2010-04-07,6.639997959136963,6.756615161895752,6.556701183319092,6.604299068450928,6.549183368682861,29863930
2010-04-08,6.635238170623779,7.265919208526611,6.635238170623779,6.882750988006592,6.825311183929443,57802171
2010-04-09,6.756615161895752,6.944629192352295,6.756615161895752,6.8256330490112305,6.768670082092285,27632349
2010-04-12,6.849431991577148,6.918449878692627,6.732814788818359,6.7851738929748535,6.728548526763916,20159854
2010-04-13,6.639997959136963,6.639997959136963,6.164012908935547,6.390106201171875,6.336777687072754,38196955
2010-04-14,6.256830215454102,6.611439228057861,6.256830215454102,6.549561023712158,6.494901657104492,22907837
2010-04-15,6.544801235198975,6.544801235198975,6.263969898223877,6.35202693939209,6.29901647567749,13588647
2010-04-16,6.256830215454102,6.473402976989746,6.192572116851807,6.440083980560303,6.386338233947754,11068402
2010-04-19,6.328227996826172,6.4972028732299805,6.283009052276611,6.287768840789795,6.235294818878174,9907443
2010-04-20,6.285388946533203,6.540040969848633,6.283009052276611,6.537661075592041,6.4831013679504395,15804680
2010-04-21,6.592400074005127,6.778034210205078,6.58050012588501,6.65189790725708,6.596384525299072,24170060
2010-04-22,6.568600177764893,6.80659294128418,6.563840866088867,6.697116851806641,6.641226291656494,24500637
2010-04-23,6.675696849822998,6.85181188583374,6.6233391761779785,6.763754844665527,6.707307815551758,23091119
2010-04-26,6.9493889808654785,7.282578945159912,6.749475002288818,6.758995056152344,6.702588081359863,36306251
2010-04-27,6.663797855377197,6.663797855377197,6.309187889099121,6.573359966278076,6.518502235412598,18515851
2010-04-28,6.473402976989746,6.5995402336120605,6.3782057762146,6.47816276550293,6.424099445343018,8973519
2010-04-29,6.521001815795898,6.659038066864014,6.283009052276611,6.283009052276611,6.230574607849121,12593062
2010-04-30,6.2782487869262695,6.292529106140137,5.704687118530273,5.937920093536377,5.888365268707275,11100475
2010-05-04,5.837963104248047,6.254449844360352,5.783224105834961,6.175911903381348,6.12437105178833,13326777
2010-05-05,6.164012908935547,6.444843769073486,6.045015811920166,6.409144878387451,6.35565710067749,12537716
2010-05-06,6.409144878387451,6.409144878387451,6.409144878387451,6.409144878387451,6.35565710067749,0
2010-05-07,5.956958770751953,6.330607891082764,5.854621887207031,6.106894016265869,6.055928707122803,9795221
2010-05-10,6.02359676361084,6.233030796051025,5.716586112976074,5.854621887207031,5.80576229095459,6615473
2010-05-11,5.985517978668213,5.987897872924805,5.573791027069092,5.583310127258301,5.536714553833008,7945774
2010-05-12,5.583310127258301,5.628529071807861,5.052586078643799,5.212041854858398,5.168545246124268,8808128
2010-05-13,5.2834391593933105,5.354836940765381,4.950249195098877,5.350077152252197,5.305428504943848,8907496
2010-05-14,5.345317840576172,5.507153034210205,5.207282066345215,5.4619340896606445,5.416351795196533,9811162
2010-05-17,5.414334774017334,5.616629123687744,5.257259845733643,5.295339107513428,5.251147270202637,10329481
2010-05-18,5.309618949890137,5.504773139953613,5.309618949890137,5.492873191833496,5.447032928466797,13604450
2010-05-19,5.5261921882629395,5.614249229431152,5.438135147094727,5.49763298034668,5.451752662658691,12186100
2010-05-20,5.464313983917236,5.590449810028076,5.188241958618164,5.245360851287842,5.2015862464904785,10577807
2010-05-21,5.4452738761901855,5.768945217132568,5.257259845733643,5.768945217132568,5.720800876617432,21274325
2010-05-24,6.344886779785156,6.344886779785156,6.344886779785156,6.344886779785156,6.291935920715332,5129273
2010-05-25,6.899409770965576,6.977948188781738,6.6709370613098145,6.813733100891113,6.756869316101074,86121441
2010-05-26,6.901790142059326,7.108843803405762,6.758995056152344,6.842291831970215,6.785190105438232,64005616
2010-05-27,6.856572151184082,7.30637788772583,6.854191780090332,6.9993672370910645,6.940954685211182,58648920
2010-05-28,6.894650936126709,7.018406867980957,6.787553787231445,6.90654993057251,6.848911762237549,42331778
2010-05-31,7.115983963012695,7.556271076202393,6.897029876708984,6.897029876708984,6.839471340179443,65915396
2010-06-01,6.575739860534668,6.663797855377197,6.275868892669678,6.4686431884765625,6.414659023284912,39873426
2010-06-02,6.38058614730835,6.735195159912109,6.187811851501465,6.730435848236084,6.674267292022705,35158351
2010-06-03,6.659038066864014,6.730435848236084,6.437704086303711,6.437704086303711,6.383978366851807,28010928
2010-06-04,6.361546993255615,6.554320812225342,6.328227996826172,6.490063190460205,6.4359002113342285,18982344
2010-06-07,6.2949090003967285,6.447224140167236,6.266349792480469,6.3782057762146,6.324976444244385,18585483
2010-06-08,6.3782057762146,6.901790142059326,6.3782057762146,6.716156005859375,6.660106182098389,38209233
2010-06-09,6.782793998718262,6.80659294128418,6.573359966278076,6.720915794372559,6.664826393127441,25905482
2010-06-10,6.65189790725708,6.95176887512207,6.616199016571045,6.723296165466309,6.667187213897705,27854335
2010-06-11,6.735195159912109,6.830392837524414,6.570980072021484,6.792314052581787,6.735628604888916,23919107
2010-06-15,6.792314052581787,6.792314052581787,6.792314052581787,6.792314052581787,6.735628604888916,0
2010-06-17,6.894650936126709,6.947009086608887,6.618578910827637,6.628098964691162,6.572784423828125,14827256
2010-06-18,6.473402976989746,6.594779968261719,6.021216869354248,6.099754810333252,6.048849105834961,19684159
2010-06-21,5.921259880065918,6.366306781768799,5.921259880065918,6.261590003967285,6.209334373474121,13342274
2010-06-22,6.194952011108398,6.4329447746276855,6.187811851501465,6.271109104156494,6.228242874145508,11512479
2010-06-23,6.266349792480469,6.521001815795898,6.166392803192139,6.38058614730835,6.336971282958984,15104835
2010-06-24,6.330607891082764,6.513862133026123,6.194952011108398,6.3425068855285645,6.299152851104736,13814830
2010-06-25,6.254449844360352,6.340126991271973,6.102135181427002,6.144972801208496,6.102968692779541,10546319
2010-06-28,6.211610794067383,6.402005195617676,6.1568732261657715,6.202092170715332,6.159697532653809,12980456
2010-06-29,6.037877082824707,6.2782487869262695,5.759425163269043,5.8117828369140625,5.7720561027526855,15130424
2010-06-30,5.709445953369141,5.709445953369141,5.478592872619629,5.588069915771484,5.549872398376465,10489527
2010-07-01,5.592830181121826,5.783224105834961,5.56903076171875,5.5714111328125,5.533327579498291,8179626
2010-07-02,5.5714111328125,5.638049125671387,5.116844177246094,5.616629123687744,5.5782365798950195,13455991
2010-07-05,5.473834037780762,5.5238118171691895,5.378636837005615,5.440515041351318,5.403326034545898,6222306
2010-07-06,5.604730129241943,5.8284430503845215,5.602350234985352,5.754664897918701,5.715328693389893,19195392
2010-07-07,5.916500091552734,6.164012908935547,5.868902206420898,5.899840831756592,5.8595123291015625,22990007
2010-07-08,5.92363977432251,5.937920093536377,5.716586112976074,5.845101833343506,5.805147647857666,12992334
2010-07-09,5.845101833343506,5.995038032531738,5.759425163269043,5.9664788246154785,5.925694465637207,13945229
2010-07-12,5.949819087982178,6.187811851501465,5.906980037689209,6.047396183013916,6.006058692932129,18709781
2010-07-13,5.949819087982178,5.949819087982178,5.795124053955078,5.8141632080078125,5.774420261383057,13265246
2010-07-14,5.854621887207031,5.902221202850342,5.766564846038818,5.830822944641113,5.790966033935547,9837894
2010-07-15,6.187811851501465,6.3425068855285645,5.961719036102295,5.964098930358887,5.923330783843994,29057380
2010-07-16,5.759425163269043,5.921259880065918,5.711825847625732,5.895081043243408,5.854784965515137,14208569
2010-07-19,5.809402942657471,5.9759979248046875,5.764184951782227,5.959339141845703,5.918603897094727,12639479
2010-07-20,5.9688591957092285,6.15211296081543,5.949819087982178,6.118793964385986,6.076968669891357,15654028
2010-07-21,6.1164140701293945,6.29728889465332,6.059296131134033,6.261590003967285,6.218789100646973,26174654
2010-07-22,6.187811851501465,6.854191780090332,6.1402130126953125,6.735195159912109,6.689156532287598,48525684
2010-07-23,6.540040969848633,6.611439228057861,6.406764984130859,6.492443084716797,6.448063850402832,39338368
2010-07-26,6.449604034423828,6.556701183319092,6.375825881958008,6.494822978973389,6.450427532196045,21326658
2010-07-27,6.42580509185791,6.58050012588501,6.409144878387451,6.501962184906006,6.457518100738525,17792018
2010-07-28,6.471023082733154,6.616199016571045,6.437704086303711,6.566221237182617,6.521337985992432,20523004
2010-07-29,6.587639808654785,6.5995402336120605,6.428184986114502,6.461503982543945,6.4173359870910645,22644593
2010-07-30,6.444843769073486,6.5067219734191895,6.38058614730835,6.402005195617676,6.3582444190979,12341983
2010-08-02,6.449604034423828,6.587639808654785,6.444843769073486,6.578120231628418,6.53315544128418,23434458
2010-08-03,6.530521869659424,6.578120231628418,6.402005195617676,6.402005195617676,6.3582444190979,19710324
2010-08-04,6.337747097015381,6.39724588394165,6.230650901794434,6.349647045135498,6.306243896484375,13267107
2010-08-05,6.306807994842529,6.473402976989746,6.306807994842529,6.385345935821533,6.34169864654541,10281609
2010-08-06,6.3187079429626465,6.4972028732299805,6.306807994842529,6.490063190460205,6.445700168609619,17211025
2010-08-09,6.499582767486572,6.554320812225342,6.45198392868042,6.511481761932373,6.466972827911377,14569823
2010-08-10,6.509101867675781,6.561460971832275,6.242549896240234,6.242549896240234,6.199878692626953,16278493
2010-08-11,6.235411167144775,6.6471381187438965,6.235411167144775,6.566221237182617,6.521337985992432,33696462
2010-08-12,6.473402976989746,6.544801235198975,6.354406833648682,6.373445987701416,6.329880237579346,16801294
2010-08-13,6.354406833648682,6.42580509185791,6.2782487869262695,6.361546993255615,6.3180623054504395,12540106
2010-08-16,6.361546993255615,6.361546993255615,6.361546993255615,6.361546993255615,6.3180623054504395,0
2010-08-17,6.521001815795898,6.590020179748535,6.430564880371094,6.494822978973389,6.450427532196045,20774192
2010-08-18,6.4972028732299805,6.818492889404297,6.475782871246338,6.682837009429932,6.637156009674072,38169236
2010-08-19,6.616199016571045,6.682837009429932,6.466263771057129,6.6209588050842285,6.5757012367248535,25391525
2010-08-20,6.568600177764893,6.568600177764893,6.330607891082764,6.38058614730835,6.336971282958984,16860544
2010-08-23,6.3353681564331055,6.437704086303711,6.32584810256958,6.387725830078125,6.344062328338623,11803584
2010-08-24,6.366306781768799,6.637618064880371,6.361546993255615,6.521001815795898,6.47642707824707,20354688
2010-08-25,6.473402976989746,6.5067219734191895,6.309187889099121,6.330607891082764,6.28733491897583,14951822
2010-08-26,6.330607891082764,6.466263771057129,6.306807994842529,6.371066093444824,6.327516555786133,9042992
2010-08-27,6.568600177764893,6.799452781677246,6.456744194030762,6.4591240882873535,6.414972305297852,25563778
2010-08-30,6.42580509185791,6.585259914398193,6.423425197601318,6.575739860534668,6.530791282653809,18682057
2010-08-31,6.735195159912109,6.854191780090332,6.632857799530029,6.78041410446167,6.734066486358643,41005557
2010-09-01,6.816112995147705,6.899409770965576,6.575739860534668,6.6471381187438965,6.601701736450195,26924387
2010-09-02,6.663797855377197,6.9898481369018555,6.540040969848633,6.844672203063965,6.797884941101074,34612334
2010-09-03,6.849431991577148,7.108843803405762,6.711396217346191,6.9351091384887695,6.887703895568848,35842098
2010-09-06,6.977948188781738,7.0898051261901855,6.682837009429932,6.718535900115967,6.672611236572266,25284051
2010-09-07,6.704256057739258,6.749475002288818,6.58050012588501,6.689977169036865,6.644247531890869,13982541
2010-09-08,6.675696849822998,6.701876163482666,6.578120231628418,6.668557167053223,6.622974395751953,14234523
2010-09-09,6.668557167053223,6.732814788818359,6.42580509185791,6.4591240882873535,6.414972305297852,20047578
2010-09-10,6.4424638748168945,6.544801235198975,6.3329877853393555,6.52576208114624,6.481154918670654,16564203
2010-09-13,6.639997959136963,6.854191780090332,6.554320812225342,6.694736957550049,6.648974895477295,21892730
2010-09-14,6.711396217346191,6.711396217346191,6.544801235198975,6.630478858947754,6.585155963897705,15504045
2010-09-15,6.592400074005127,6.6066789627075195,6.430564880371094,6.447224140167236,6.403153896331787,11332028
2010-09-16,6.447224140167236,6.540040969848633,6.347267150878906,6.537661075592041,6.4929728507995605,12424292
2010-09-17,6.521001815795898,6.530521869659424,6.382966041564941,6.392486095428467,6.348790168762207,7010641
2010-09-20,6.392486095428467,6.42580509185791,6.173532009124756,6.183052062988281,6.140787601470947,8822750
2010-09-21,6.183052062988281,6.235411167144775,6.092615127563477,6.092615127563477,6.050969123840332,6468389
2010-09-27,6.106894016265869,6.242549896240234,6.106894016265869,6.213991165161133,6.171514987945557,5377545
2010-09-28,6.233030796051025,6.233030796051025,6.080715179443359,6.104515075683594,6.0627875328063965,6635906
2010-09-29,6.087854862213135,6.12593412399292,5.949819087982178,5.959339141845703,5.918603897094727,8910139
2010-09-30,5.954578876495361,6.078334808349609,5.904601097106934,6.068816184997559,6.027332782745361,5478035
2010-10-08,6.106894016265869,6.316328048706055,6.106894016265869,6.242549896240234,6.199878692626953,8948556
2010-10-11,6.244929790496826,6.330607891082764,6.1402130126953125,6.2806291580200195,6.237697601318359,10824210
2010-10-12,6.187811851501465,6.259210109710693,6.185431957244873,6.19733190536499,6.154969692230225,8963548
2010-10-13,6.259210109710693,6.375825881958008,6.235411167144775,6.285388946533203,6.242424964904785,9503048
2010-10-14,6.192572116851807,6.192572116851807,5.973618030548096,6.011696815490723,5.970603942871094,12169532
2010-10-15,6.011696815490723,6.085474967956543,5.9521989822387695,5.9688591957092285,5.928058624267578,8107766
2010-10-18,5.964098930358887,5.980758190155029,5.711825847625732,5.761805057525635,5.7224202156066895,10089654
2010-10-19,5.759425163269043,6.035497188568115,5.759425163269043,6.014077186584473,5.972968101501465,8142305
2010-10-20,5.949819087982178,5.980758190155029,5.818922996520996,5.890320777893066,5.850057125091553,7982628
2010-10-21,5.807024002075195,6.018836975097656,5.807024002075195,5.9926581382751465,5.951694965362549,5908506
2010-10-22,6.021216869354248,6.040256023406982,5.947439193725586,6.009316921234131,5.968240261077881,5969664
2010-10-25,5.973618030548096,6.185431957244873,5.973618030548096,6.123554229736328,6.081696510314941,10062830
2010-10-26,6.123554229736328,6.306807994842529,6.021216869354248,6.2949090003967285,6.251879692077637,18530523
2010-10-27,6.211610794067383,6.2949090003967285,6.128314018249512,6.144972801208496,6.102968692779541,12494366
2010-10-28,6.1164140701293945,6.187811851501465,5.987897872924805,5.999797821044922,5.9587860107421875,8237623
2010-10-29,5.9902777671813965,6.068816184997559,5.987897872924805,6.021216869354248,5.980058670043945,6195313
2010-11-01,6.021216869354248,6.235411167144775,6.009316921234131,6.211610794067383,6.1691508293151855,15087734
2010-11-02,6.235411167144775,6.259210109710693,6.1402130126953125,6.147353172302246,6.105332851409912,17122632
2010-11-03,6.099754810333252,6.144972801208496,5.949819087982178,5.973618030548096,5.9327850341796875,8985247
2010-11-04,5.961719036102295,6.042635917663574,5.92602014541626,6.009316921234131,5.968240261077881,7448250
2010-11-05,5.99741792678833,6.187811851501465,5.9926581382751465,6.1402130126953125,6.098241329193115,12718360
2010-11-08,6.142592906951904,6.233030796051025,6.07119607925415,6.228271007537842,6.185697555541992,15902691
2010-11-09,6.211610794067383,6.42580509185791,6.121173858642578,6.3329877853393555,6.289698600769043,28460320
2010-11-10,6.275868892669678,6.413905143737793,6.19733190536499,6.354406833648682,6.310970783233643,19761468
2010-11-11,6.3782057762146,6.39724588394165,6.211610794067383,6.211610794067383,6.1691508293151855,19757611
2010-11-12,6.164012908935547,6.166392803192139,5.740386009216309,5.77132511138916,5.731874942779541,19813058
2010-11-15,5.740386009216309,5.857001781463623,5.711825847625732,5.830822944641113,5.790966033935547,7586713
2010-11-16,5.837963104248047,5.849862098693848,5.5261921882629395,5.557130813598633,5.5191450119018555,16419426
2010-11-17,5.54285192489624,5.54285192489624,5.307239055633545,5.307239055633545,5.270961284637451,12905395
2010-11-18,5.354836940765381,5.47145414352417,5.288198947906494,5.385776042938232,5.348961353302002,8702196
2010-11-19,5.419095039367676,5.466693878173828,5.226321220397949,5.454793930053711,5.417507648468018,16408173
2010-11-22,5.388155937194824,5.4619340896606445,5.354836940765381,5.426235198974609,5.389143943786621,15285950
2010-11-23,5.557130813598633,5.928400039672852,5.426235198974609,5.854621887207031,5.814602375030518,43250453
2010-11-24,5.661848068237305,5.82606315612793,5.5714111328125,5.783224105834961,5.743692874908447,27375795
2010-11-25,5.747525215148926,5.82368278503418,5.666607856750488,5.728486061096191,5.689328670501709,15782360
2010-11-26,5.752285003662109,5.799883842468262,5.49763298034668,5.511911869049072,5.4742350578308105,20092180
2010-11-29,5.521431922912598,5.588069915771484,5.407196044921875,5.4619340896606445,5.4245991706848145,10864005
2010-11-30,5.49763298034668,5.49763298034668,5.123983860015869,5.235840797424316,5.200051307678223,18103733
2010-12-01,5.252500057220459,5.473834037780762,5.200141906738281,5.435754776000977,5.398598670959473,17098446
2010-12-02,5.450034141540527,5.4619340896606445,5.331037998199463,5.392916202545166,5.356052875518799,22519871
2010-12-03,5.419095039367676,5.419095039367676,5.212041854858398,5.259640216827393,5.223687648773193,15071498
2010-12-06,5.259640216827393,5.307239055633545,5.1573028564453125,5.1977620124816895,5.162232398986816,9901652
2010-12-07,5.188241958618164,5.235840797424316,5.104945182800293,5.209661960601807,5.174051284790039,11114845
2010-12-08,5.214420795440674,5.259640216827393,5.145403861999512,5.219181060791016,5.183505058288574,14873778
2010-12-09,5.193002223968506,5.193002223968506,4.974049091339111,4.988327980041504,4.954230308532715,20204637
2010-12-10,4.950249195098877,5.04306697845459,4.881231784820557,5.0192670822143555,4.984957695007324,9611543
2010-12-13,5.093045234680176,5.112084865570068,5.021646976470947,5.109704971313477,5.074777126312256,18838491
2010-12-14,5.116844177246094,5.228701114654541,5.047826766967773,5.166822910308838,5.131505012512207,30289480
2010-12-15,5.1596832275390625,5.278679847717285,5.138264179229736,5.176342964172363,5.140959739685059,21804059
2010-12-16,5.176342964172363,5.223940849304199,5.140644073486328,5.154922962188721,5.119686603546143,10731581
2010-12-17,5.17158317565918,5.231081008911133,5.150163173675537,5.200141906738281,5.164596080780029,13385872
